unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"E52776D8-8E96-4C0D-81C5-6369A92CF8D2","440000","2013-06-07","SW19 1AA","S","N","F","","1B","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E52776D8-8E96-4C0D-81C5-6369A92CF8D2/current"
"4C4EDFFF-D11E-1854-E050-A8C063054F34","310000","2017-02-24","SW19 1AD","F","N","L","","29","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4C4EDFFF-D11E-1854-E050-A8C063054F34/current"
"6D82E5D0-E2AA-4890-AC8D-2319D631F75B","250000","2012-02-03","SW19 1AD","F","N","L","","31","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/6D82E5D0-E2AA-4890-AC8D-2319D631F75B/current"
"3E0330F0-69F4-8D89-E050-A8C062052140","350000","2016-08-19","SW19 1AD","F","N","L","","32","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/3E0330F0-69F4-8D89-E050-A8C062052140/current"
"9ADEC718-2C64-4755-8882-898AC2F423A1","250000","2013-07-19","SW19 1AD","F","N","L","","32","ABINGDON CLOSE","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9ADEC718-2C64-4755-8882-898AC2F423A1/current"
"996A2493-1DD4-451F-9C4B-93EC6BBD4542","242500","2010-11-17","SW19 1AE","F","N","L","FLAT 2","126","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/996A2493-1DD4-451F-9C4B-93EC6BBD4542/current"
"A5670C29-35D0-44C5-B838-6648E80BF4FA","229950","2010-11-24","SW19 1AE","T","N","L","FLAT 3","126","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A5670C29-35D0-44C5-B838-6648E80BF4FA/current"
"3851D6E9-65DF-4464-ADF9-114F626ED650","229950","2010-11-24","SW19 1AE","F","N","L","FLAT 3","126","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/3851D6E9-65DF-4464-ADF9-114F626ED650/current"
"E9EF7E92-F572-48A6-AC7E-68BB882D9581","160000","2010-07-30","SW19 1AE","F","N","L","","128","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E9EF7E92-F572-48A6-AC7E-68BB882D9581/current"
"453D27A3-7679-EF91-E050-A8C0630574D7","433000","2016-11-30","SW19 1AE","F","N","L","FLAT 1","136","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/453D27A3-7679-EF91-E050-A8C0630574D7/current"
"EEC2CE22-E507-4CD7-8219-06FA29B45068","267500","2012-11-09","SW19 1AE","F","N","L","FLAT 1","136","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EEC2CE22-E507-4CD7-8219-06FA29B45068/current"
"E2A5EC8A-E28D-40D1-A4B5-E9A387F8B144","275000","2013-01-25","SW19 1AE","F","N","L","FLAT 2","136","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2A5EC8A-E28D-40D1-A4B5-E9A387F8B144/current"
"BA3CC6CD-D7E4-4AE7-B6A6-A80FBD5781BB","315000","2011-10-19","SW19 1AE","T","N","F","","136","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA3CC6CD-D7E4-4AE7-B6A6-A80FBD5781BB/current"
"D0223CAD-C592-47E2-B414-621BFE7BDEF9","250000","2011-04-04","SW19 1AE","T","N","F","","136","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D0223CAD-C592-47E2-B414-621BFE7BDEF9/current"
"5A9D8B55-B1AF-68EB-E053-6B04A8C0D293","585000","2017-09-06","SW19 1AE","T","N","F","","140","HAYDONS ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5A9D8B55-B1AF-68EB-E053-6B04A8C0D293/current"
